,index,代码,名称,成交额,总市值,换手率,首次封板时间,date,t-1 open,t-1 close,t-1 high,t-1 low,t-1 volume,t+0 open,t+0 close,t+0 high,t+0 low,t+0 volume,t+1 open,t+1 close,t+1 high,t+1 low,t+1 volume
44,0,600738,丽尚国潮,756528592,4727891790.72,15.159539222717285,092500,20231117,5.65,5.62,5.68,5.61,75616378.0,5.62,6.18,6.18,5.57,359386960.0,6.8,6.21,6.8,6.16,756528594.0
45,1,000892,欢瑞世纪,473490336,4247645478.4,15.148017883300781,093251,20231117,4.1,4.03,4.1,4.02,107449688.08,4.02,4.1,4.14,4.01,137025147.08,4.13,4.33,4.51,4.11,473490335.84
46,2,002823,凯中精密,332848928,3795540050.88,14.532965660095215,094045,20231117,12.35,12.53,12.58,12.29,65781740.35,12.65,12.57,12.91,12.5,92847945.72,12.48,13.22,13.83,12.46,332848931.13
47,3,001317,三羊马,487708544,3205602000.0,41.190895080566406,094506,20231117,36.11,36.92,37.73,36.0,178359149.27,36.8,38.0,39.5,36.52,227355035.12,37.69,40.05,41.8,37.69,487708540.76
48,4,603917,合力科技,270960240,3195584000.0,8.373809814453125,094648,20231117,19.3,19.45,19.46,19.06,50582820.0,19.31,19.31,19.59,19.2,40111883.0,19.22,20.38,21.24,19.1,270960238.0
49,5,603037,凯众股份,987975344,3760299872.4,26.30997085571289,094658,20231117,22.96,23.9,25.0,22.31,490178886.0,26.29,26.29,26.29,26.25,248492169.0,25.72,27.6,28.92,25.1,987975350.0
50,6,000632,三木集团,466338256,2304321861.6,20.730607986450195,095700,20231117,4.38,4.39,4.42,4.33,49590352.34,4.37,4.5,4.73,4.37,222751457.98,4.51,4.95,4.95,4.47,466338255.85
51,7,601116,三江购物,256535880,6407837280.0,3.9694042205810547,100232,20231117,11.3,11.29,11.45,11.22,46824504.0,11.25,11.21,11.29,11.17,33452241.0,11.21,11.7,12.33,11.16,256535880.0
52,8,002480,新筑股份,265094637,3799693239.6800003,6.866209983825684,100357,20231117,4.7,4.71,4.72,4.67,17201510.0,4.7,4.67,4.72,4.67,16304605.0,4.67,4.94,5.14,4.66,265094636.79
53,9,600360,华微电子,1230030848,7701568402.24,15.719039916992188,101142,20231117,7.6,7.79,8.06,7.57,684406397.0,7.6,7.72,7.84,7.49,448537287.0,7.83,8.02,8.49,7.78,1230030844.0
54,10,002846,英联股份,355111200,4997924220.8,12.473541259765625,101818,20231117,11.0,10.95,11.09,10.86,39469650.81,10.95,11.05,11.18,10.82,70116828.45,10.98,11.9,12.16,10.8,355111191.91
55,11,000665,湖北广电,852608208,6658300802.24,12.899991035461426,102600,20231117,5.33,5.33,5.45,5.25,121827722.55,5.27,5.4,5.53,5.27,207474930.16,5.38,5.87,5.94,5.38,852608202.16
56,12,002121,科陆电子,563053520,10031332795.52,6.665241718292236,103512,20231117,5.72,5.78,5.82,5.71,115059189.86,5.73,5.63,5.78,5.62,96061596.0,5.63,6.04,6.19,5.59,563053523.03
57,13,003019,宸展光电,373391584,3785647854.6,14.165457725524902,130736,20231117,21.9,21.77,22.01,21.67,34145427.93,21.62,21.76,22.09,21.5,65461662.58,21.71,23.22,23.94,21.7,373391577.18
58,14,603286,日盈电子,379739136,2628990413.0,18.819883346557617,130850,20231117,22.25,22.48,23.2,21.81,240556993.0,22.5,21.97,23.16,21.84,166152204.0,21.96,23.0,24.17,21.6,379739134.0
59,15,600635,大众公用,272247584,9418266603.68,3.505483388900757,131710,20231117,3.08,3.09,3.1,3.07,38559213.0,3.08,3.06,3.08,3.05,37201756.0,3.04,3.19,3.37,3.04,272247585.0
60,16,002864,盘龙药业,461338624,4773077913.599999,16.11638069152832,133303,20231117,42.51,41.94,42.76,41.75,96438694.26,42.0,41.57,42.19,41.5,69813833.62,41.6,44.91,45.73,41.3,461338616.43
61,17,002599,盛通股份,908732416,4349076564.8,28.00103187561035,134242,20231117,7.66,7.72,7.9,7.59,506992510.07,7.58,7.61,7.76,7.5,291790178.9,7.63,8.09,8.37,7.52,908732416.35
62,18,000571,新大洲A,179314548,2300954062.08,7.800788879394531,134245,20231117,2.82,2.74,2.88,2.72,70321951.6,2.86,2.72,2.87,2.69,65343874.0,2.72,2.76,2.99,2.68,179314547.52
63,19,300757,罗博特科,595803856,8685405418.480001,7.926694393157959,143724,20231117,71.87,67.5,72.4,67.02,362219580.0,67.49,65.72,68.0,65.7,183359835.0,65.06,78.68,78.86,65.06,595803852.31
